Compound,mp-id,log10_melt_temp_K,delta_T_vegard,melt_temp_K,melt_temp_C,coh_en,bulk_m,shear_m,form_e_per_atom,e_per_atom,density,%ic,M_ave,M_aveX,M_sd,M_sdX,M_harm,M_harmX,M_geo,M_geoX,M_quad,M_quadX,radius_ave,radius_aveX,radius_sd,radius_sdX,radius_harm,radius_harmX,radius_geo,radius_geoX,radius_quad,radius_quadX,atomic_num_ave,atomic_num_aveX,atomic_num_sd,atomic_num_sdX,atomic_num_harm,atomic_num_harmX,atomic_num_geo,atomic_num_geoX,atomic_num_quad,atomic_num_quadX,row_ave,row_aveX,row_sd,row_sdX,row_harm,row_harmX,row_geo,row_geoX,row_quad,row_quadX,group_ave,group_aveX,group_sd,group_sdX,group_harm,group_harmX,group_geo,group_geoX,group_quad,group_quadX,electro_ave,electro_aveX,electro_sd,electro_sdX,electro_harm,electro_harmX,electro_geo,electro_geoX,electro_quad,electro_quadX,vol_ave,vol_aveX,vol_sd,vol_sdX,vol_harm,vol_harmX,vol_geo,vol_geoX,vol_quad,vol_quadX,melt_temp_ave,melt_temp_aveX,melt_temp_sd,melt_temp_sdX,melt_temp_harm,melt_temp_harmX,melt_temp_geo,melt_temp_geoX,melt_temp_quad,melt_temp_quadX,compound_type
GeO2,mp-733,3.142436397,947.8166667,1388.15,1115.0,5.611784217,93.90000824,42.25678144,-2.089080868,-6.458695057,4.036332844,40.02395779,44.3197,34.8796,28.3203,13.54706667,26.22302082,21.61831733,34.09100198,26.49279279,52.59539143,43.92619264,0.925,0.816666667,0.325,0.016666667,0.810810811,0.725806452,0.866025404,0.766309432,0.980433578,0.872257607,20.0,16.0,12.0,5.333333333,12.8,10.66666667,16.0,12.69920842,23.32380758,19.59591794,3.0,2.666666667,1.0,0.0,2.666666667,2.4,2.828427125,2.5198421,3.16227766,2.828427125,15.0,15.33333333,1.0,6.0,14.93333333,15.27272727,14.96662955,15.30344946,15.03329638,15.3622915,2.725,2.963333333,0.715,1.623333333,2.537394495,2.780589812,2.629524672,2.875881459,2.817241559,3.039040419,15.495,16.11666667,1.865,7.03,15.27052598,15.90879426,15.38235353,16.01517785,15.60683344,16.21230089,633.1,440.3333333,578.3,367.2666667,104.8566103,80.3818857,257.6523239,153.7976013,857.4651596,700.8318962,mix
HfO2,mp-352,3.481607428,2159.283333,3031.15,2758.0,8.563489984,233.3572366,134.6915867,-4.030009485,-10.17951472,9.967760671,68.17442582,97.2447,70.16293333,81.2453,48.8304,29.36646322,22.96962974,53.43905787,35.74981187,126.7175223,103.8759544,1.075,0.916666667,0.475,0.116666667,0.865116279,0.754054054,0.964365076,0.823274631,1.175265927,1.020212396,40.0,29.33333333,32.0,18.66666667,14.4,11.36842105,24.0,16.64067058,51.2249939,42.07929023,4.0,3.333333333,2.0,0.666666667,3.0,2.571428571,3.464101615,2.884499141,4.472135955,3.829708431,10.0,12.0,6.0,9.333333333,6.4,8.0,8.0,10.0793684,11.66190379,13.26649916,2.37,2.726666667,1.07,1.86,1.886919831,2.221192053,2.114710382,2.487062767,2.600346131,2.907301154,15.4,16.05333333,1.96,7.093333333,15.15054545,15.82177215,15.2747635,15.94041303,15.52422623,16.15933992,1280.4,871.8666667,1225.6,798.8,107.2546079,81.3109655,370.5790064,195.9659999,1772.43322,1447.531471,ox
HgBr2,mp-23292,2.706845748,253.8433333,509.15,236.0,1.478262872,14.61912331,4.903440476,-0.474755122,-1.667249155,5.199394405,20.57841474,140.247,120.1326667,60.343,13.594,114.2836806,99.948928,126.6015141,108.5964028,152.6777608,132.9230937,1.325,1.266666667,0.175,0.266666667,1.301886792,1.246987952,1.313392554,1.25649948,1.33650664,1.277367084,57.5,50.0,22.5,3.333333333,48.69565217,43.07692308,52.91502622,46.10436292,61.74544518,54.31390246,5.0,4.666666667,1.0,0.666666667,4.8,4.5,4.898979486,4.57885697,5.099019514,4.760952286,14.5,15.33333333,2.5,7.333333333,14.06896552,14.92682927,14.28285686,15.13653129,14.71393897,15.51343504,2.48,2.64,0.48,1.306666667,2.387096774,2.551724138,2.433105012,2.597393838,2.526024545,2.678507047,16.935,17.88333333,2.845,8.49,16.45705344,17.43329024,16.6943164,17.665307,17.17231056,18.08337081,250.06,255.3066667,15.74,99.09333333,249.0692474,254.4071238,249.564132,254.8627925,250.5548866,255.7375884,hal
Ho2O3,mp-812,3.429453499,1961.67,2688.15,2415.0,7.823630739,200.8036074,81.98874749,-4.042830838,-8.423193667,8.403898598,70.5072289,90.46486,75.571768,74.46546,56.372488,29.16918417,25.04591359,51.36911681,40.68013808,117.1707968,105.0447174,1.175,1.06,0.575,0.34,0.893617021,0.813953488,1.024695077,0.920674193,1.308147545,1.200416594,37.5,31.6,29.5,22.0,14.29333333,12.35023041,23.15167381,18.7190547,47.71268175,42.82522621,5.0,4.4,3.0,2.0,3.2,2.857142857,4.0,3.482202253,5.830951895,5.291502622,14.5,14.8,1.5,4.4,14.34482759,14.64788732,14.4222051,14.72479749,14.57737974,14.87279395,2.335,2.556,1.105,1.572,1.812077088,2.001513718,2.056988089,2.279801894,2.58326344,2.775845817,18.05,17.912,0.69,2.92,18.02362327,17.88687046,18.03680681,17.89936677,18.06318355,17.92475383,894.4,726.48,839.6,660.72,106.2423971,89.44875367,308.2583332,218.2166942,1226.73531,1097.499077,ox
HoBr3,mp-977375,3.074505597,554.3,1187.15,914.0,3.984422901,23.96854757,8.986944922,-1.840069679,-4.213366801,4.019453873,52.67942521,122.41716,101.16058,42.51316,18.69542,107.6531451,91.7258247,114.79805,95.77485781,129.5890807,107.6521692,1.45,1.3,0.3,0.425,1.387931034,1.2578125,1.418626096,1.277270531,1.480709289,1.325707358,51.0,43.0,16.0,9.5,45.98039216,39.74576271,48.42520005,41.16894463,53.45091206,45.17742799,6.0,5.0,2.0,1.0,5.333333333,4.571428571,5.656854249,4.75682846,6.32455532,5.291502622,15.0,16.0,2.0,9.5,14.73333333,15.78571429,14.86606875,15.89726922,15.13274595,16.09347694,2.095,2.5275,0.865,1.9125,1.737852029,2.189954887,1.908088048,2.376539632,2.266550242,2.636176208,19.26,19.52,0.52,10.15,19.24596054,19.50932632,19.25297899,19.51471046,19.26701845,19.52519398,999.9,632.85,734.1,234.15,460.9432943,337.1719522,678.8941007,424.7941289,1240.444606,897.0374741,hal
HoCl3,mp-864662,2.996139385,428.95,991.15,718.0,4.486988009,28.331181,9.568755053,-2.658120879,-4.744111329,2.946539358,60.5929322,100.19166,67.82233,64.73866,14.64283,58.36089186,44.11007065,76.46747436,52.06727733,119.2873121,87.99539204,1.375,1.1875,0.375,0.3125,1.272727273,1.12,1.322875656,1.150163317,1.425219281,1.231107225,42.0,29.5,25.0,4.0,27.11904762,20.89908257,33.74907406,23.95275055,48.87739764,36.59234893,5.5,4.25,2.5,0.25,4.363636364,3.555555556,4.898979486,3.833658625,6.041522987,4.769696007,15.0,16.0,2.0,9.5,14.73333333,15.78571429,14.86606875,15.89726922,15.13274595,16.09347694,2.195,2.6775,0.965,2.0625,1.770751708,2.269664234,1.971496893,2.495982809,2.397759371,2.804893046,18.065,17.7275,0.675,8.3575,18.03977858,17.70893085,18.05238488,17.71809733,18.07760631,17.73713548,952.8,562.2,781.2,304.8,312.2947103,221.4935239,545.4854719,305.9498439,1232.112527,879.6442008,hal
HoF3,mp-561877,3.151109257,942.5025,1416.15,1143.0,6.25949601,199.9307097,65.45925709,-4.486969887,-6.697984705,7.58260935,84.90225815,91.9643616,55.4813824,72.9659584,26.9837776,34.07203252,24.39453164,55.97689451,32.61091247,117.3945267,84.09046977,1.125,0.8125,0.625,0.0625,0.777777778,0.608695652,0.935414347,0.6838912,1.286953768,0.97628121,38.0,23.5,29.0,10.0,15.86842105,11.48571429,24.55605832,14.86622093,47.80167361,34.39476704,5.0,3.5,3.0,0.5,3.2,2.461538462,4.0,2.828427125,5.830951895,4.358898944,15.0,16.0,2.0,9.5,14.73333333,15.78571429,14.86606875,15.89726922,15.13274595,16.09347694,2.605,3.2925,1.375,2.6775,1.879232246,2.553011734,2.212555084,2.967485339,2.945615386,3.501217645,14.97,13.085,3.77,3.715,14.02057448,12.452566,14.48751186,12.73813695,15.43741559,13.4861744,893.765,473.6475,840.235,393.3525,103.8539437,70.64636297,304.665423,127.7056776,1226.707272,868.2385016,hal
HoI3,mp-864657,3.108277428,559.5125,1283.15,1010.0,3.444648273,11.40589846,6.403962527,-1.360875381,-3.649484398,3.805287732,40.02395779,145.917395,136.4109325,19.012925,53.9457725,143.4400254,134.6665511,144.6734075,135.4979782,147.1508664,137.4010953,1.575,1.4875,0.175,0.6125,1.555555556,1.473684211,1.565247584,1.480319769,1.584692399,1.495200655,60.0,56.5,7.0,23.0,59.18333333,55.92125984,59.59026766,56.19861374,60.40695324,56.82429058,6.5,5.75,1.5,1.75,6.153846154,5.517241379,6.32455532,5.623413252,6.670832032,5.894913061,15.0,16.0,2.0,9.5,14.73333333,15.78571429,14.86606875,15.89726922,15.13274595,16.09347694,1.945,2.3025,0.715,1.6875,1.682159383,2.060976378,1.808811765,2.193499326,2.072257223,2.384308076,22.23,23.975,3.49,14.605,21.68208727,23.52906029,21.95433442,23.76269095,22.50228877,24.16476153,1060.425,723.6375,673.575,143.3625,632.5745809,480.0972651,819.0225272,562.884415,1256.266079,929.4776446,hal
InCl3,mp-862983,2.934068994,623.0125,859.15,586.0,2.772550873,19.3173306,6.131593438,-1.427090457,-3.055399623,2.654916881,37.8798641,75.1355,55.29425,39.6825,2.11475,54.17735363,42.85935825,63.80158739,47.56004287,84.97084304,65.10360733,1.275,1.1375,0.275,0.3625,1.215686275,1.097345133,1.24498996,1.115791181,1.304319746,1.16216393,33.0,25.0,16.0,0.5,25.24242424,20.31707317,28.86173938,22.15061104,36.67424164,28.58321186,4.0,3.5,1.0,1.0,3.75,3.333333333,3.872983346,3.408658099,4.123105626,3.605551275,15.0,16.0,2.0,9.5,14.73333333,15.78571429,14.86606875,15.89726922,15.13274595,16.09347694,2.47,2.815,0.69,1.925,2.277246964,2.646964706,2.371666081,2.737602019,2.56456624,2.877724796,16.575,16.9825,0.815,9.1025,16.53492609,16.95168703,16.55495092,16.96733911,16.59502486,16.99716079,300.675,236.1375,129.075,21.2625,245.2651534,201.9238115,271.5604905,215.8698223,327.2091246,261.2588479,hal
InI3,mp-567789,2.684081984,85.575,483.15,210.0,2.098956164,9.848606903,4.752918962,-0.498589988,-2.329517719,3.895564781,17.60125667,120.861235,123.8828525,6.043235,66.4738525,120.5590646,123.6504136,120.7100552,123.7685161,121.0122259,123.9933533,1.475,1.4375,0.075,0.6625,1.471186441,1.434710744,1.473091986,1.43608105,1.476905549,1.438966643,51.0,52.0,2.0,27.5,50.92156863,51.94,50.96076922,51.97038357,51.03920062,52.02883816,5.0,5.0,0.0,2.5,5.0,5.0,5.0,5.0,5.0,5.0,15.0,16.0,2.0,9.5,14.73333333,15.78571429,14.86606875,15.89726922,15.13274595,16.09347694,2.22,2.44,0.44,1.55,2.132792793,2.3674,2.175959558,2.405837157,2.263183598,2.469574862,20.74,23.23,4.98,15.35,19.54422372,22.21080548,20.1332362,22.75580882,21.32951007,23.62695918,408.3,397.575,21.45,182.7,407.1731264,396.7514766,407.7361739,397.1558118,408.8630486,398.0087405,hal
IrF6,mp-560553,2.501264716,-120.0185714,317.15,44.0,3.671318747,53.51725405,16.32024856,-1.852032989,-4.332280307,4.587660938,54.71072788,105.6077016,43.74391703,86.6092984,11.17522583,34.57906964,21.80559898,60.43025788,26.44229826,136.5802226,74.75007027,0.925,0.621428571,0.425,0.235714286,0.72972973,0.549418605,0.821583836,0.576226728,1.017963654,0.68894329,43.0,18.71428571,34.0,3.285714286,16.11627907,10.29936306,26.32489316,12.22984143,54.81788029,30.27257127,4.0,2.571428571,2.0,0.857142857,3.0,2.210526316,3.464101615,2.339861626,4.472135955,2.927700219,13.0,15.85714286,4.0,13.28571429,11.76923077,15.08450704,12.36931688,15.52354348,13.60147051,16.1023512,3.09,3.725714286,0.89,3.097142857,2.833656958,3.567636787,2.959053903,3.656815223,3.215618137,3.777421645,9.86,10.81714286,1.34,8.382857143,9.677890467,10.71835687,9.768520871,10.77084251,9.95063817,10.85771878,1396.265,437.1685714,1342.735,345.4028571,105.0077672,62.24890508,382.9081744,93.91595003,1937.135315,1036.430259,hal
IrO2,mp-2723,3.137717981,423.6166667,1373.15,1100.0,5.952516152,180.0761255,70.07448345,-1.271091119,-7.047678238,11.30226855,31.91409709,104.1082,74.7386,88.1088,53.40606667,29.54000424,23.04021095,55.45589842,36.64373461,136.3879685,111.7427651,0.975,0.85,0.375,0.05,0.830769231,0.736363636,0.9,0.786222418,1.044629121,0.920597632,42.5,31.0,34.5,20.33333333,14.49411765,11.40740741,24.81934729,17.01728346,54.74029594,44.93328388,4.0,3.333333333,2.0,0.666666667,3.0,2.571428571,3.464101615,2.884499141,4.472135955,3.829708431,12.5,13.66666667,3.5,7.666666667,11.52,12.70588235,12.0,13.207709,12.98075499,14.05939781,2.82,3.026666667,0.62,1.56,2.683687943,2.895918367,2.750999818,2.963783815,2.887351728,3.082596308,12.94,14.41333333,4.42,8.733333333,11.43023184,12.89888372,12.16171041,13.69345416,13.67406304,15.00366178,1396.9,949.5333333,1342.1,876.4666667,107.4502112,81.38584442,387.423799,201.8603629,1937.153071,1581.995268,ox
K2O2,mp-2672,2.882609909,567.485,763.15,490.0,3.4448347,35.83845495,15.97030529,-1.296053307,-4.092120515,2.312132548,82.02341305,27.54885,27.54885,11.54945,11.54945,22.70691303,22.70691303,25.01098441,25.01098441,29.87187526,29.87187526,1.4,1.4,0.8,0.8,0.942857143,0.942857143,1.148912529,1.148912529,1.61245155,1.61245155,13.5,13.5,5.5,5.5,11.25925926,11.25925926,12.32882801,12.32882801,14.57737974,14.57737974,3.0,3.0,1.0,1.0,2.666666667,2.666666667,2.828427125,2.828427125,3.16227766,3.16227766,8.5,8.5,7.5,7.5,1.882352941,1.882352941,4.0,4.0,11.33578405,11.33578405,2.13,2.13,1.31,1.31,1.324319249,1.324319249,1.679523742,1.679523742,2.500599928,2.500599928,31.65,31.65,14.29,14.29,25.19805371,25.19805371,28.24036827,28.24036827,34.72645389,34.72645389,195.665,195.665,140.865,140.865,94.25213503,94.25213503,135.8007511,135.8007511,241.0969524,241.0969524,ox
KCl,mp-23193,3.018346762,789.085,1043.15,770.0,3.18763493,22.85503863,9.904537462,-2.248571008,-3.43069597,1.903570406,74.5613369,37.27565,37.27565,1.82265,1.82265,37.18652874,37.18652874,37.2310627,37.2310627,37.32018403,37.32018403,1.6,1.6,0.6,0.6,1.375,1.375,1.483239697,1.483239697,1.708800749,1.708800749,18.0,18.0,1.0,1.0,17.94444444,17.94444444,17.97220076,17.97220076,18.02775638,18.02775638,3.5,3.5,0.5,0.5,3.428571429,3.428571429,3.464101615,3.464101615,3.535533906,3.535533906,9.0,9.0,8.0,8.0,1.888888889,1.888888889,4.123105626,4.123105626,12.04159458,12.04159458,1.99,1.99,1.17,1.17,1.302110553,1.302110553,1.609720473,1.609720473,2.308462692,2.308462692,31.665,31.665,14.275,14.275,25.22964156,25.22964156,28.26475898,28.26475898,34.73395817,34.73395817,254.065,254.065,82.465,82.465,227.2983213,227.2983213,240.3092757,240.3092757,267.1132727,267.1132727,hal
KF,mp-463,3.0535202,936.12,1131.15,858.0,3.85188819,39.56220628,16.42978334,-2.95038494,-4.21585948,2.418273283,91.76189628,29.0483516,29.0483516,10.0499484,10.0499484,25.57133975,25.57133975,27.25445409,27.25445409,30.73773241,30.73773241,1.35,1.35,0.85,0.85,0.814814815,0.814814815,1.048808848,1.048808848,1.595305613,1.595305613,14.0,14.0,5.0,5.0,12.21428571,12.21428571,13.07669683,13.07669683,14.86606875,14.86606875,3.0,3.0,1.0,1.0,2.666666667,2.666666667,2.828427125,2.828427125,3.16227766,3.16227766,9.0,9.0,8.0,8.0,1.888888889,1.888888889,4.123105626,4.123105626,12.04159458,12.04159458,2.4,2.4,1.58,1.58,1.359833333,1.359833333,1.806543661,1.806543661,2.873395204,2.873395204,28.57,28.57,17.37,17.37,18.00938047,18.00938047,22.68320965,22.68320965,33.43593576,33.43593576,195.03,195.03,141.5,141.5,92.36758909,92.36758909,134.2179232,134.2179232,240.9542506,240.9542506,hal
LaB6,mp-2680,3.395002955,299.2928571,2483.15,2210.0,6.665967263,196.1731247,145.7280675,-0.562225405,-6.992561256,4.717521463,19.8203144,74.858235,29.11021,64.047235,10.57706714,20.06067918,12.45131916,38.75186494,15.56945847,98.51803722,53.44689744,1.4,1.007142857,0.55,0.45,1.183928571,0.924501992,1.287439319,0.957051817,1.504160896,1.078192933,31.0,12.42857143,26.0,3.857142857,9.193548387,5.749279539,16.88194302,7.078747344,40.45985665,22.03568534,5.0,2.857142857,3.0,0.571428571,3.2,2.24,4.0,2.438027308,5.830951895,3.545621042,8.0,11.57142857,5.0,10.71428571,4.875,8.806451613,6.244997998,10.54311071,9.433981132,12.088956,1.57,1.905714286,0.47,1.591428571,1.429299363,1.818055556,1.497998665,1.867714658,1.638841054,1.933893187,13.39,6.961428571,9.0,0.564285714,7.340709485,4.959595617,9.914237237,5.540497267,16.13357059,9.388022004,1771.0,2183.857143,578.0,1843.0,1582.358554,2063.374251,1674.024193,2132.300278,1862.934513,2221.005403,bor
LaBr3,mp-23263,3.023725603,558.55,1056.15,783.0,4.149700626,41.06921075,13.82051174,-2.02255688,-4.484253561,4.871831138,57.89063401,109.404735,94.6543675,29.500735,25.2016325,101.4499297,89.3970723,105.3522789,91.75003267,113.3123533,98.0416713,1.55,1.35,0.4,0.375,1.446774194,1.281428571,1.497497913,1.312296689,1.600781059,1.393735986,46.0,40.5,11.0,12.0,43.36956522,38.73786408,44.66542287,39.53845976,47.29693436,41.60528813,6.0,5.0,2.0,1.0,5.333333333,4.571428571,5.656854249,4.75682846,6.32455532,5.291502622,10.0,13.5,7.0,12.0,5.1,7.846153846,7.141428429,11.01836119,12.20655562,14.79864859,2.03,2.495,0.93,1.945,1.603940887,2.080511182,1.804438971,2.311090512,2.232890503,2.621774208,21.085,20.4325,1.305,9.2375,21.0042305,20.37374123,21.0445765,20.40249306,21.12534615,20.46373194,729.4,497.6,463.6,98.9,434.7400603,329.8995006,563.1157963,386.8800572,864.2622981,639.3742879,hal
LaCl3,mp-22896,3.054287403,706.2,1133.15,860.0,4.664404801,53.57765015,16.14222092,-2.852747147,-5.027137156,3.718762933,65.38558596,87.179235,61.3161175,51.726235,8.1366175,56.48840149,43.56434132,70.17560565,49.87921157,101.3697312,75.93661044,1.475,1.2375,0.475,0.2625,1.322033898,1.138686131,1.396424004,1.181703856,1.549596722,1.304080136,37.0,27.0,20.0,1.5,26.18918919,20.61702128,31.12876483,23.00410838,42.05948169,32.07802986,5.5,4.25,2.5,0.25,4.363636364,3.555555556,4.898979486,3.833658625,6.041522987,4.769696007,10.0,13.5,7.0,12.0,5.1,7.846153846,7.141428429,11.01836119,12.20655562,14.79864859,2.13,2.645,1.03,2.095,1.631924883,2.152321981,1.86440339,2.427244263,2.365967033,2.791361675,19.89,18.64,2.5,7.445,19.57577174,18.41826395,19.73226039,18.52414662,20.04649845,18.76531641,682.3,426.95,510.7,169.55,300.0422102,218.3317869,452.4586169,278.6429591,852.2603945,614.7334138,hal
LaI3,mp-27979,3.019178625,456.7625,1045.15,772.0,3.613298138,22.08748374,10.21610583,-1.546734723,-3.923743298,4.888205241,45.57790737,132.90497,129.90472,6.0005,60.451985,132.6340546,129.706019,132.7694432,129.8038359,133.0403587,130.0086181,1.675,1.5375,0.275,0.5625,1.629850746,1.506206897,1.652271164,1.520914077,1.69742452,1.555835788,55.0,54.0,2.0,25.5,54.92727273,53.94642857,54.96362433,53.97288291,55.03635162,54.02777064,6.5,5.75,1.5,1.75,6.153846154,5.517241379,6.32455532,5.623413252,6.670832032,5.894913061,10.0,13.5,7.0,12.0,5.1,7.846153846,7.141428429,11.01836119,12.20655562,14.79864859,1.88,2.27,0.78,1.72,1.556382979,1.963758389,1.710555465,2.133091076,2.035386941,2.36837497,24.055,24.8875,1.665,13.6925,23.93975473,24.79796749,23.99730818,24.8437269,24.11255378,24.92923635,789.925,588.3875,403.075,8.1125,584.2479349,465.4861379,679.3467818,512.6453965,886.8207041,684.1432174,hal
LiF,mp-1138,3.049663721,867.54,1121.15,848.0,4.44624769,89.18407522,62.45878053,-3.180409016,-4.84514551,2.530430196,89.46007754,12.9697016,12.9697016,6.0287016,6.0287016,10.16738246,10.16738246,11.48337566,11.48337566,14.3023915,14.3023915,0.975,0.975,0.475,0.475,0.743589744,0.743589744,0.851469318,0.851469318,1.084550598,1.084550598,6.0,6.0,3.0,3.0,4.5,4.5,5.196152423,5.196152423,6.708203932,6.708203932,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,8.0,8.0,1.888888889,1.888888889,4.123105626,4.123105626,12.04159458,12.04159458,2.48,2.48,1.5,1.5,1.572741935,1.572741935,1.974943037,1.974943037,2.898344355,2.898344355,12.11,12.11,0.91,0.91,12.0416185,12.0416185,12.07576085,12.07576085,12.14414262,12.14414262,253.61,253.61,200.08,200.08,95.76130949,95.76130949,155.8397436,155.8397436,323.0325657,323.0325657,hal
LuBr3,mp-866214,3.223534878,992.55,1673.15,1400.0,3.940115948,21.98108974,8.352485592,-1.814188928,-4.172121463,3.975153419,51.03306933,127.4355,103.66975,47.5315,16.18625,109.7069746,92.4632777,118.2394315,97.19981243,136.0112133,111.5430396,1.45,1.3,0.3,0.425,1.387931034,1.2578125,1.418626096,1.277270531,1.480709289,1.325707358,53.0,44.0,18.0,8.5,46.88679245,40.08064516,49.84977432,41.77011014,55.97320788,46.67976007,6.0,5.0,2.0,1.0,5.333333333,4.571428571,5.656854249,4.75682846,6.32455532,5.291502622,17.0,17.0,0.0,8.5,17.0,17.0,17.0,17.0,17.0,17.0,2.115,2.5375,0.845,1.9025,1.777399527,2.221093058,1.938865648,2.395629837,2.277553512,2.640913668,18.78,19.28,1.0,10.39,18.72675186,19.23897155,18.75335703,19.2598391,18.80660522,19.29944041,1095.4,680.6,829.6,281.9,467.1033412,338.8061184,715.3076261,436.0375752,1374.095091,989.6431074,hal
LuCl3,mp-865324,3.071200588,568.2,1178.15,905.0,4.453703508,28.67675824,9.66361032,-2.64326258,-4.713888443,3.102791327,59.05846039,105.21,70.3315,69.757,17.152,58.95927242,44.279902,78.75979337,52.84194313,126.2346353,92.71488111,1.375,1.1875,0.375,0.3125,1.272727273,1.12,1.322875656,1.150163317,1.425219281,1.231107225,44.0,30.5,27.0,5.0,27.43181818,20.99130435,34.74190553,24.30251827,51.623638,38.4317577,5.5,4.25,2.5,0.25,4.363636364,3.555555556,4.898979486,3.833658625,6.041522987,4.769696007,17.0,17.0,0.0,8.5,17.0,17.0,17.0,17.0,17.0,17.0,2.215,2.6875,0.945,2.0525,1.811828442,2.30312769,2.003297282,2.516032474,2.4081632,2.809346009,17.585,17.4875,0.195,8.5975,17.58283765,17.48588718,17.58391879,17.48669059,17.58608114,17.48831538,1048.3,609.95,876.7,352.55,315.1101784,222.1975583,574.743421,314.047721,1366.578128,973.9051134,hal
LuI3,mp-865521,3.121609081,551.7625,1323.15,1050.0,3.374079954,14.26244997,7.235945474,-1.308733265,-3.581977694,4.347721177,38.30855997,150.935735,138.9201025,24.031265,51.4366025,147.1095921,136.2620931,149.0103835,137.5139402,152.8368339,140.4703568,1.575,1.4875,0.175,0.6125,1.555555556,1.473684211,1.565247584,1.480319769,1.584692399,1.495200655,62.0,57.5,9.0,22.0,60.69354839,56.58646617,61.34329629,57.01924853,62.64982043,58.02585631,6.5,5.75,1.5,1.75,6.153846154,5.517241379,6.32455532,5.623413252,6.670832032,5.894913061,17.0,17.0,0.0,8.5,17.0,17.0,17.0,17.0,17.0,17.0,1.965,2.3125,0.695,1.6775,1.719185751,2.088531685,1.83798803,2.21111921,2.084286449,2.389544936,21.75,23.735,3.97,14.845,21.02536092,23.13693903,21.38461129,23.45233895,22.10935096,23.98272086,1155.925,771.3875,769.075,191.1125,644.234055,483.4173179,862.9520554,577.7828335,1388.394382,1019.139805,hal
