Compound,mp-id,log10_melt_temp_K,delta_T_vegard,melt_temp_K,melt_temp_C,coh_en,bulk_m,shear_m,form_e_per_atom,e_per_atom,density,%ic,M_ave,M_aveX,M_sd,M_sdX,M_harm,M_harmX,M_geo,M_geoX,M_quad,M_quadX,radius_ave,radius_aveX,radius_sd,radius_sdX,radius_harm,radius_harmX,radius_geo,radius_geoX,radius_quad,radius_quadX,atomic_num_ave,atomic_num_aveX,atomic_num_sd,atomic_num_sdX,atomic_num_harm,atomic_num_harmX,atomic_num_geo,atomic_num_geoX,atomic_num_quad,atomic_num_quadX,row_ave,row_aveX,row_sd,row_sdX,row_harm,row_harmX,row_geo,row_geoX,row_quad,row_quadX,group_ave,group_aveX,group_sd,group_sdX,group_harm,group_harmX,group_geo,group_geoX,group_quad,group_quadX,electro_ave,electro_aveX,electro_sd,electro_sdX,electro_harm,electro_harmX,electro_geo,electro_geoX,electro_quad,electro_quadX,vol_ave,vol_aveX,vol_sd,vol_sdX,vol_harm,vol_harmX,vol_geo,vol_geoX,vol_quad,vol_quadX,melt_temp_ave,melt_temp_aveX,melt_temp_sd,melt_temp_sdX,melt_temp_harm,melt_temp_harmX,melt_temp_geo,melt_temp_geoX,melt_temp_quad,melt_temp_quadX,compound_type
Ca3N2,mp-844,3.166770429,773.93,1468.15,1195.0,4.026646697,52.81414961,29.50391526,-0.946281691,-5.326948207,2.606386489,64.66866716,27.04235,29.64948,13.03565,18.44412,20.75857026,22.97341798,23.69304798,26.31951944,30.02027422,32.28347423,1.225,1.34,0.575,0.82,0.955102041,1.054054054,1.081665383,1.197647041,1.35323686,1.45361618,13.5,14.8,6.5,9.2,10.37037037,11.47540984,11.83215957,13.14187141,14.98332406,16.11210725,3.0,3.2,1.0,1.6,2.666666667,2.857142857,2.828427125,3.031433133,3.16227766,3.346640106,8.5,7.2,6.5,4.8,3.529411765,3.06122449,5.477225575,4.477694927,10.70046728,9.612491873,2.02,1.816,1.02,0.616,1.504950495,1.366906475,1.743559577,1.560089211,2.26291847,2.072833809,19.87,21.136,6.33,10.304,17.85344741,19.06837239,18.83475511,20.12001224,20.8539157,22.02717957,589.025,694.22,525.975,643.78,119.3510462,145.3005188,265.142886,353.3775511,789.6835767,864.595351,nitr_gr
CaH2,mp-23713,3.037087696,708.1433333,1089.15,816.0,2.710217703,45.87748531,24.77078215,-0.658717047,-3.485029067,1.959076332,30.23236739,20.54297,14.03129333,19.53503,12.68737333,1.966425464,1.493134241,6.35580202,3.440264236,28.34838644,23.1536748,1.025,0.766666667,0.775,0.433333333,0.43902439,0.350649351,0.670820393,0.482744692,1.285009728,1.059087658,10.5,7.333333333,9.5,6.0,1.904761905,1.463414634,4.472135955,2.714417617,14.15980226,11.5758369,2.5,2.0,1.5,0.666666667,1.6,1.333333333,2.0,1.587401052,2.915475947,2.449489743,1.5,1.333333333,0.5,0.0,1.333333333,1.2,1.414213562,1.25992105,1.58113883,1.414213562,1.6,1.8,0.6,1.133333333,1.375,1.571428571,1.483239697,1.691538112,1.708800749,1.886796226,18.81,16.34666667,7.39,1.12,15.9066454,14.06474459,17.29751427,15.06183318,20.20960663,17.76956949,564.505,381.0066667,550.495,362.3266667,27.67229697,20.88379731,124.9845991,60.26294886,788.4862967,643.8471765,hyd
CaSi,mp-1563,3.203345706,196.15,1597.15,1324.0,3.794310883,44.08346039,36.31422591,-0.542497863,-4.253924558,2.377161181,18.33135174,34.08175,34.08175,5.99625,5.99625,33.02678615,33.02678615,33.55012174,33.55012174,34.60521199,34.60521199,1.45,1.45,0.35,0.35,1.365517241,1.365517241,1.407124728,1.407124728,1.491643389,1.491643389,17.0,17.0,3.0,3.0,16.47058824,16.47058824,16.73320053,16.73320053,17.2626765,17.2626765,3.5,3.5,0.5,0.5,3.428571429,3.428571429,3.464101615,3.464101615,3.535533906,3.535533906,8.0,8.0,6.0,6.0,3.5,3.5,5.291502622,5.291502622,10.0,10.0,1.45,1.45,0.45,0.45,1.310344828,1.310344828,1.378404875,1.378404875,1.518222645,1.518222645,19.13,19.13,7.07,7.07,16.51709357,16.51709357,17.77560126,17.77560126,20.39465126,20.39465126,1401.0,1401.0,286.0,286.0,1342.615989,1342.615989,1371.497357,1371.497357,1429.894052,1429.894052,carb_gr
CaSi2,mp-2700,3.115993055,-190.1833333,1306.15,1033.0,4.082853357,49.11486511,38.75077449,-0.382697525,-4.664778873,2.362147976,18.33135174,34.08175,32.083,5.99625,5.364333333,33.02678615,31.19720262,33.55012174,31.61963024,34.60521199,32.57727585,1.45,1.333333333,0.35,0.133333333,1.365517241,1.263829787,1.407124728,1.29624161,1.491643389,1.373559852,17.0,16.0,3.0,2.666666667,16.47058824,15.55555556,16.73320053,15.76747033,17.2626765,16.24807681,3.5,3.333333333,0.5,0.666666667,3.428571429,3.272727273,3.464101615,3.301927249,3.535533906,3.366501646,8.0,10.0,6.0,8.666666667,3.5,4.666666667,5.291502622,7.31861142,10.0,11.48912529,1.45,1.6,0.45,0.933333333,1.310344828,1.461538462,1.378404875,1.534036644,1.518222645,1.655294536,19.13,16.77333333,7.07,0.693333333,16.51709357,14.70549178,17.77560126,15.61943436,20.39465126,18.04925853,1401.0,1496.333333,286.0,753.0,1342.615989,1440.647179,1371.497357,1469.495783,1429.894052,1520.434477,carb_gr
CdO,mp-1132,3.23048724,1375.64,1700.15,1427.0,3.457645495,107.2065474,25.20212995,-1.380702821,-3.956636945,7.791435375,53.49568119,64.2052,64.2052,48.2058,48.2058,28.01188305,28.01188305,42.40882636,42.40882636,80.28765074,80.28765074,1.075,1.075,0.475,0.475,0.865116279,0.865116279,0.964365076,0.964365076,1.175265927,1.175265927,28.0,28.0,20.0,20.0,13.71428571,13.71428571,19.59591794,19.59591794,34.40930107,34.40930107,3.5,3.5,1.5,1.5,2.857142857,2.857142857,3.16227766,3.16227766,3.807886553,3.807886553,14.0,14.0,2.0,2.0,13.71428571,13.71428571,13.85640646,13.85640646,14.14213562,14.14213562,2.565,2.565,0.875,0.875,2.266510721,2.266510721,2.411140809,2.411140809,2.710138373,2.710138373,15.18,15.18,2.18,2.18,14.86693017,14.86693017,15.02264957,15.02264957,15.33573604,15.33573604,324.51,324.51,269.71,269.71,100.3459246,100.3459246,180.4529191,180.4529191,421.9599794,421.9599794,ox
CdSb,mp-1321,2.86281688,-19.85,729.15,456.0,1.774630674,31.78666127,13.46122316,-0.045754751,-2.563355934,6.394263934,3.188074308,117.0855,117.0855,4.6745,4.6745,116.8988761,116.8988761,116.9921508,116.9921508,117.1787748,117.1787748,1.5,1.5,0.05,0.05,1.498333333,1.498333333,1.499166435,1.499166435,1.500833102,1.500833102,49.5,49.5,1.5,1.5,49.45454545,49.45454545,49.47726751,49.47726751,49.52272206,49.52272206,5.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,13.5,13.5,1.5,1.5,13.33333333,13.33333333,13.41640786,13.41640786,13.58307771,13.58307771,1.87,1.87,0.18,0.18,1.852673797,1.852673797,1.861316738,1.861316738,1.878643127,1.878643127,15.595,15.595,2.595,2.595,15.16319333,15.16319333,15.37758108,15.37758108,15.80942915,15.80942915,749.0,749.0,154.78,154.78,717.0148887,717.0148887,732.832963,732.832963,764.8253712,764.8253712,nitr_gr
CdSe,mp-2691,3.187844911,997.04,1541.15,1268.0,2.360982665,31.64728596,13.1298084,-0.627950871,-2.829008,5.300489339,16.88126016,95.6855,95.6855,16.7255,16.7255,92.76193948,92.76193948,94.21238008,94.21238008,97.1362819,97.1362819,1.35,1.35,0.2,0.2,1.32037037,1.32037037,1.335102992,1.335102992,1.364734406,1.364734406,41.0,41.0,7.0,7.0,39.80487805,39.80487805,40.39801975,40.39801975,41.59326869,41.59326869,4.5,4.5,0.5,0.5,4.444444444,4.444444444,4.472135955,4.472135955,4.527692569,4.527692569,14.0,14.0,2.0,2.0,13.71428571,13.71428571,13.85640646,13.85640646,14.14213562,14.14213562,2.12,2.12,0.43,0.43,2.032783019,2.032783019,2.075933525,2.075933525,2.163168972,2.163168972,14.71,14.71,1.71,1.71,14.51121686,14.51121686,14.61027036,14.61027036,14.80905804,14.80905804,544.11,544.11,50.11,50.11,539.4951021,539.4951021,541.7976375,541.7976375,546.4125769,546.4125769,chalc
CdTe,mp-406,3.135180373,706.71,1365.15,1092.0,2.07660866,23.28085167,11.42387327,-0.4637143,-2.488466155,5.472512272,4.115419087,120.0055,120.0055,7.5945,7.5945,119.5248851,119.5248851,119.7649515,119.7649515,120.2455673,120.2455673,1.475,1.475,0.075,0.075,1.471186441,1.471186441,1.473091986,1.473091986,1.476905549,1.476905549,50.0,50.0,2.0,2.0,49.92,49.92,49.95998399,49.95998399,50.03998401,50.03998401,5.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,14.0,14.0,2.0,2.0,13.71428571,13.71428571,13.85640646,13.85640646,14.14213562,14.14213562,1.895,1.895,0.205,0.205,1.872823219,1.872823219,1.883878977,1.883878977,1.906056138,1.906056138,16.73,16.73,3.73,3.73,15.89838613,15.89838613,16.30889328,16.30889328,17.14076428,17.14076428,658.44,658.44,64.22,64.22,652.1763945,652.1763945,655.3007136,655.3007136,661.5643899,661.5643899,chalc
CeC2,mp-2839,3.40194307,-366.1833333,2523.15,2250.0,7.055098317,167.9753447,90.13426793,-0.160647045,-8.28952331,6.075503511,40.02395779,76.06335,54.71246667,64.05265,38.6982,22.12486357,17.27561963,41.02305743,27.24006397,99.44030966,81.48825536,1.275,1.083333333,0.575,0.15,1.015686275,0.882954546,1.137980668,0.967808138,1.398660073,1.211404144,32.0,23.33333333,26.0,15.33333333,10.875,8.557377049,18.65475811,12.78135306,41.23105626,33.84277372,5.0,4.0,3.0,1.333333333,3.2,2.666666667,4.0,3.174802104,5.830951895,4.898979486,9.0,10.66666667,5.0,8.0,6.222222222,7.636363636,7.483314774,9.220872584,10.29563014,11.66190379,1.835,2.073333333,0.715,1.326666667,1.55640327,1.788726514,1.689970414,1.93835266,1.969378074,2.180168189,12.99,10.42333333,7.7,3.37,8.425719784,7.035575316,10.46184018,8.334712267,15.10066555,12.7022872,2434.0,2889.333333,1366.0,2177.333333,1667.3788,2051.078167,2014.547096,2489.121801,2791.11304,3163.364454,carb_gr
CeN,mp-2493,3.451809454,2264.625,2830.15,2557.0,6.48573867,175.4499119,68.79785754,-1.690481294,-8.633261965,7.942475673,60.21180795,77.06135,77.06135,63.05465,63.05465,25.46753693,25.46753693,44.30082141,44.30082141,99.57078161,99.57078161,1.25,1.25,0.6,0.6,0.962,0.962,1.09658561,1.09658561,1.386542462,1.386542462,32.5,32.5,25.5,25.5,12.49230769,12.49230769,20.14944168,20.14944168,41.30980513,41.30980513,5.0,5.0,3.0,3.0,3.2,3.2,4.0,4.0,5.830951895,5.830951895,9.5,9.5,5.5,5.5,6.315789474,6.315789474,7.745966692,7.745966692,10.9772492,10.9772492,2.08,2.08,0.96,0.96,1.636923077,1.636923077,1.845210015,1.845210015,2.29085137,2.29085137,17.115,17.115,3.575,3.575,16.36825007,16.36825007,16.73746098,16.73746098,17.48438875,17.48438875,565.525,565.525,502.475,502.475,119.0705981,119.0705981,259.4945086,259.4945086,756.5048918,756.5048918,nitr_gr
CeS,mp-1096,3.434273419,1989.97,2718.15,2445.0,6.375258325,104.0322245,47.45606655,-2.377504629,-7.08054414,6.232433297,41.3099512,86.0905,86.0905,54.0255,54.0255,52.18716978,52.18716978,67.02849797,67.02849797,101.6382253,101.6382253,1.425,1.425,0.425,0.425,1.298245614,1.298245614,1.360147051,1.360147051,1.487027236,1.487027236,37.0,37.0,21.0,21.0,25.08108108,25.08108108,30.46309242,30.46309242,42.54409477,42.54409477,5.5,5.5,2.5,2.5,4.363636364,4.363636364,4.898979486,4.898979486,6.041522987,6.041522987,10.0,10.0,6.0,6.0,6.4,6.4,8.0,8.0,11.66190379,11.66190379,1.85,1.85,0.73,0.73,1.561945946,1.561945946,1.699882349,1.699882349,1.988818745,1.988818745,18.11,18.11,2.58,2.58,17.74244616,17.74244616,17.92528103,17.92528103,18.2928538,18.2928538,728.18,728.18,339.82,339.82,569.5960889,569.5960889,644.0252169,644.0252169,803.5693777,803.5693777,chalc
CeSi2,mp-1898,3.277185026,412.4833333,1893.15,1620.0,5.307700635,105.7583217,57.16311817,-0.65987996,-6.253170115,5.496004683,14.10976138,84.10075,65.429,56.01525,27.98166667,46.79182906,38.29067034,62.73139499,47.98999266,101.0477332,84.08345869,1.475,1.35,0.375,0.116666667,1.379661017,1.271875,1.426534262,1.308134399,1.521923126,1.395528574,36.0,28.66666667,22.0,10.0,22.55555556,18.73846154,28.4956137,22.48509301,42.19004622,35.38361203,5.5,4.666666667,2.5,0.666666667,4.363636364,3.789473684,4.898979486,4.160167646,6.041522987,5.228129047,9.0,10.66666667,5.0,8.0,6.222222222,7.636363636,7.483314774,9.220872584,10.29563014,11.66190379,1.51,1.64,0.39,0.893333333,1.409271523,1.542028986,1.458766602,1.593095246,1.559551217,1.680714134,16.375,14.93666667,4.315,1.143333333,15.23794809,14.00756362,15.79624639,14.43726857,16.93398506,15.48077625,1377.5,1480.666667,309.5,768.6666667,1307.960799,1413.849856,1342.28015,1448.551052,1411.841528,1509.145674,carb_gr
Co2P,mp-22204,3.219885651,374.7166667,1659.15,1386.0,5.138760205,224.0402698,100.2910381,-0.522796361,-7.066103512,7.743706857,2.373869708,44.9534785,49.613384,13.9797165,28.96420933,40.60604022,45.30208219,42.72449831,47.55957627,47.07704008,51.33425393,1.175,1.233333333,0.175,0.566666667,1.14893617,1.208955224,1.161895004,1.221487927,1.187960437,1.24432043,21.0,23.0,6.0,13.0,19.28571429,21.31578947,20.1246118,22.19590867,21.84032967,23.68543856,3.5,3.666666667,0.5,1.666666667,3.428571429,3.6,3.464101615,3.634241186,3.535533906,3.696845502,12.0,11.0,3.0,1.0,11.25,10.38461538,11.61895004,10.67067991,12.36931688,11.35781669,2.035,1.983333333,0.155,0.523333333,2.023194103,1.973099042,2.029088465,1.978122902,2.040894412,1.9887098,11.845,10.12,5.175,1.226666667,9.58407767,8.365762712,10.65473604,9.114588675,12.92612278,11.23474076,1042.65,1284.433333,725.35,1072.9,538.0390352,700.474153,748.9902536,997.2671903,1270.138435,1455.14344,nitr_gr
CoAs,mp-583,3.162310446,24.15,1453.15,1180.0,4.36862881,153.1366076,61.67451605,-0.300620588,-6.184033515,8.277261201,2.224876281,66.9273975,66.9273975,7.9942025,7.9942025,65.97252287,65.97252287,66.44824499,66.44824499,67.40314392,67.40314392,1.25,1.25,0.1,0.1,1.242,1.242,1.245993579,1.245993579,1.25399362,1.25399362,30.0,30.0,3.0,3.0,29.7,29.7,29.84962311,29.84962311,30.14962686,30.14962686,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,12.0,12.0,3.0,3.0,11.25,11.25,11.61895004,11.61895004,12.36931688,12.36931688,2.03,2.03,0.15,0.15,2.018916256,2.018916256,2.024450543,2.024450543,2.035534328,2.035534328,9.81,9.81,3.14,3.14,8.804943935,8.804943935,9.293895846,9.293895846,10.3002767,10.3002767,1429.0,1429.0,339.0,339.0,1348.579426,1348.579426,1388.207477,1388.207477,1468.659933,1468.659933,nitr_gr
CoAs3,mp-452,3.084629891,-44.35,1215.15,942.0,3.826677914,87.11378623,38.17316327,-0.305302228,-5.576262722,6.662050642,2.224876281,66.9273975,70.92449875,7.9942025,41.45790125,65.97252287,70.16285518,66.44824499,70.55784033,67.40314392,71.26159539,1.25,1.2,0.1,0.525,1.242,1.194230769,1.245993579,1.197034927,1.25399362,1.203120942,30.0,31.5,3.0,18.0,29.7,31.26315789,29.84962311,31.38530807,30.14962686,31.60696126,4.0,4.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,12.0,13.5,3.0,9.0,11.25,12.85714286,11.61895004,13.20167605,12.36931688,13.74772708,2.03,2.105,0.15,1.165,2.018916256,2.096368286,2.024450543,2.100786087,2.035534328,2.109004504,9.81,11.38,3.14,8.045,8.804943935,10.48258495,9.293895846,10.970686,10.3002767,11.70038888,1429.0,1259.5,339.0,375.5,1348.579426,1205.580231,1388.207477,1230.100057,1468.659933,1293.263701,nitr_gr
CoB,mp-20857,3.238836151,-325.35,1733.15,1460.0,6.188115263,319.4935124,202.0403976,-0.402078219,-7.295932438,7.456589549,0.637956362,34.8720975,34.8720975,24.0610975,24.0610975,18.27038856,18.27038856,25.24137023,25.24137023,42.36743557,42.36743557,1.1,1.1,0.25,0.25,1.043181818,1.043181818,1.071214264,1.071214264,1.128051417,1.128051417,16.0,16.0,11.0,11.0,8.4375,8.4375,11.61895004,11.61895004,19.41648784,19.41648784,3.0,3.0,1.0,1.0,2.666666667,2.666666667,2.828427125,2.828427125,3.16227766,3.16227766,11.0,11.0,2.0,2.0,10.63636364,10.63636364,10.81665383,10.81665383,11.18033989,11.18033989,1.96,1.96,0.08,0.08,1.956734694,1.956734694,1.958366666,1.958366666,1.961631974,1.961631974,5.53,5.53,1.14,1.14,5.294990958,5.294990958,5.411219826,5.411219826,5.646281962,5.646281962,2058.5,2058.5,290.5,290.5,2017.504008,2017.504008,2037.898918,2037.898918,2078.896943,2078.896943,bor
CoSb,mp-2644,3.168836184,139.26,1475.15,1202.0,4.10138874,118.1201355,47.13585646,-0.16156098,-5.78021967,8.868028713,0.719896243,90.3465975,90.3465975,31.4134025,31.4134025,79.42419551,79.42419551,84.70953797,84.70953797,95.65202317,95.65202317,1.4,1.4,0.05,0.05,1.398214286,1.398214286,1.399106858,1.399106858,1.400892573,1.400892573,39.0,39.0,12.0,12.0,35.30769231,35.30769231,37.10795063,37.10795063,40.80441153,40.80441153,4.5,4.5,0.5,0.5,4.444444444,4.444444444,4.472135955,4.472135955,4.527692569,4.527692569,12.0,12.0,3.0,3.0,11.25,11.25,11.61895004,11.61895004,12.36931688,12.36931688,1.965,1.965,0.085,0.085,1.961323155,1.961323155,1.963160717,1.963160717,1.966837563,1.966837563,12.43,12.43,5.76,5.76,9.76084473,9.76084473,11.01486723,11.01486723,13.69972627,13.69972627,1335.89,1335.89,432.11,432.11,1196.118722,1196.118722,1264.073985,1264.073985,1404.037444,1404.037444,nitr_gr
CoSi2,mp-2379,3.203617539,-115.85,1598.15,1325.0,5.255018967,161.1367322,90.40993776,-0.470033565,-6.4550666,4.964463565,0.0099995,43.5093475,38.368065,15.4238475,0.920731667,38.0416702,34.02151726,40.68375902,35.95628125,46.16230488,41.031338,1.225,1.183333333,0.125,0.283333333,1.212244898,1.172368421,1.218605761,1.177713662,1.231361036,1.189187398,20.5,18.33333333,6.5,0.333333333,18.43902439,16.67647059,19.4422221,17.4263572,21.50581317,19.33045956,3.5,3.333333333,0.5,0.666666667,3.428571429,3.272727273,3.464101615,3.301927249,3.535533906,3.366501646,11.5,12.33333333,2.5,6.333333333,10.95652174,11.8125,11.22497216,12.08276124,11.7686023,12.5565388,1.89,1.893333333,0.01,0.64,1.88994709,1.893286219,1.889973545,1.893309804,1.890026455,1.893356807,9.365,10.26333333,2.695,5.816666667,8.58945008,9.500811024,8.96884608,9.899353126,9.745062853,10.57317518,1727.5,1714.0,40.5,535.3333333,1726.550507,1713.16255,1727.025188,1713.579042,1727.974682,1714.425268,carb_gr
Cr3C2,mp-20937,3.335086636,-664.85,2163.15,1890.0,5.719817046,268.3489947,148.396711,-0.100271342,-9.582807752,6.795180146,17.96506559,32.0034,36.00194,19.9927,26.39338,19.51385035,22.30004215,24.99018924,28.93408747,37.73493958,40.98608807,1.05,1.12,0.35,0.56,0.933333333,1.0,0.989949494,1.061001597,1.106797181,1.171324037,15.0,16.8,9.0,12.0,9.6,10.90909091,12.0,13.78438026,17.49285568,18.97366596,3.0,3.2,1.0,1.6,2.666666667,2.857142857,2.828427125,3.031433133,3.16227766,3.346640106,10.0,9.2,4.0,2.0,8.4,7.777777778,9.16515139,8.420579191,10.77032961,10.0,2.105,2.016,0.445,0.024,2.010926366,1.92935278,2.057425576,1.970974135,2.151522717,2.062609997,6.26,6.454,0.97,2.222,6.109696486,6.305093966,6.184391643,6.380654766,6.334705992,6.523601766,2990.0,2828.0,810.0,212.0,2770.568562,2628.172589,2878.193878,2722.621908,3097.773394,2937.250415,carb_gr
Cr5B3,mp-15617,3.337089704,-70.225,2173.15,1900.0,5.3539017,239.29888,138.8762359,-0.415652691,-8.95357885,6.587365994,3.545616572,31.40355,36.5516875,20.59255,28.4434375,17.90020036,21.41005544,23.70927745,28.85236593,37.55310997,41.63623008,1.125,1.19375,0.275,0.55625,1.057777778,1.126627219,1.090871211,1.161079934,1.158123482,1.223085238,14.5,16.875,9.5,13.125,8.275862069,9.896907216,10.95445115,13.32741059,17.33493582,19.21913109,3.0,3.25,1.0,1.75,2.666666667,2.909090909,2.828427125,3.084421651,3.16227766,3.391164992,9.5,8.625,3.5,1.125,8.210526316,7.518072289,8.831760866,8.018133606,10.12422837,9.266876496,1.85,1.8025,0.19,0.2725,1.830486486,1.784664032,1.840217378,1.79340703,1.859731163,1.811863681,5.81,6.165,1.42,2.8725,5.462943201,5.818460128,5.633799783,5.996331453,5.98101162,6.316454702,2264.5,2243.375,84.5,481.625,2261.346876,2240.446267,2262.922889,2241.901047,2266.076014,2244.866449,bor
CrSb,mp-1641,3.140869281,-158.74,1383.15,1110.0,3.288906693,73.61649588,32.55691204,0.09764339,-6.793380138,7.008554256,3.731112663,86.87805,86.87805,34.88195,34.88195,72.87278128,72.87278128,79.56786497,79.56786497,93.61915406,93.61915406,1.425,1.425,0.025,0.025,1.424561404,1.424561404,1.424780685,1.424780685,1.425219281,1.425219281,37.5,37.5,13.5,13.5,32.64,32.64,34.98571137,34.98571137,39.85599077,39.85599077,4.5,4.5,0.5,0.5,4.444444444,4.444444444,4.472135955,4.472135955,4.527692569,4.527692569,10.5,10.5,4.5,4.5,8.571428571,8.571428571,9.486832981,9.486832981,11.42365966,11.42365966,1.855,1.855,0.195,0.195,1.834501348,1.834501348,1.844722201,1.844722201,1.865221167,1.865221167,12.71,12.71,5.48,5.48,10.347262,10.347262,11.46794227,11.46794227,13.84104404,13.84104404,1541.89,1541.89,638.11,638.11,1277.808663,1277.808663,1403.652521,1403.652521,1668.714818,1668.714818,nitr_gr
CrSi2,mp-8937,3.246289261,-88.18333333,1763.15,1490.0,4.789659813,164.9225676,91.09237697,-0.373526197,-7.206802457,5.015722574,1.429681588,40.0408,36.0557,11.9553,1.391633333,36.47121103,33.16994012,38.21434896,34.48617519,41.78749649,37.77646991,1.25,1.2,0.15,0.266666667,1.232,1.184615385,1.240967365,1.192077439,1.258967831,1.208304597,19.0,17.33333333,5.0,1.333333333,17.68421053,16.25806452,18.33030278,16.75543746,19.6468827,17.96292478,3.5,3.333333333,0.5,0.666666667,3.428571429,3.272727273,3.464101615,3.301927249,3.535533906,3.366501646,10.0,11.33333333,4.0,7.333333333,8.4,9.692307692,9.16515139,10.55526418,10.77032961,11.94431524,1.78,1.82,0.12,0.713333333,1.771910112,1.812643678,1.77595045,1.816373247,1.784040358,1.823513093,9.645,10.45,2.415,5.63,9.040311042,9.863552036,9.337762045,10.16898572,9.942748614,10.69517181,1933.5,1851.333333,246.5,398.0,1902.073959,1824.537787,1917.722608,1837.506509,1949.149686,1865.863339,carb_gr
Cs2O,mp-7988,2.882609909,543.8233333,763.15,490.0,2.838239103,20.03597075,6.540187081,-1.193504639,-3.205661377,4.047968458,82.7200791,74.45242595,93.93676793,58.45302595,83.27050127,28.56062056,38.68440254,46.1129861,65.62406012,94.65685381,108.9092881,1.6,1.933333333,1.0,1.533333333,0.975,1.231578947,1.2489996,1.59477462,1.886796226,2.150968774,31.5,39.33333333,23.5,34.0,13.96825397,18.5915493,20.97617696,28.92489484,39.30012723,45.14421336,4.0,4.666666667,2.0,3.333333333,3.0,3.6,3.464101615,4.160167646,4.472135955,5.033222957,8.5,6.0,7.5,4.666666667,1.882352941,1.454545455,4.0,2.5198421,11.33578405,9.273618495,2.115,1.673333333,1.325,0.62,1.284917258,1.062946545,1.648514483,1.290043065,2.495766415,2.088204971,44.15,53.08,26.79,41.50666667,27.89396149,34.96645088,35.09299645,44.37217288,51.64229468,58.78303837,178.195,219.3266667,123.395,182.7933333,92.74745083,120.5802573,128.5578936,170.8197746,216.7482043,248.2714215,ox
CsBr,mp-571222,2.958635543,625.455,909.15,636.0,2.873685545,13.92827243,6.362507145,-1.785899174,-3.05206363,3.485262633,69.18673787,106.404726,106.404726,26.50072595,26.50072595,99.80456351,99.80456351,103.0518182,103.0518182,109.6551603,109.6551603,1.875,1.875,0.725,0.725,1.594666667,1.594666667,1.729161647,1.729161647,2.010286049,2.010286049,45.0,45.0,10.0,10.0,42.77777778,42.77777778,43.87482194,43.87482194,46.09772229,46.09772229,5.0,5.0,1.0,1.0,4.8,4.8,4.898979486,4.898979486,5.099019514,5.099019514,9.0,9.0,8.0,8.0,1.888888889,1.888888889,4.123105626,4.123105626,12.04159458,12.04159458,1.875,1.875,1.085,1.085,1.247146667,1.247146667,1.529182788,1.529182788,2.166298687,2.166298687,45.36,45.36,25.58,25.58,30.93459436,30.93459436,37.45922049,37.45922049,52.07557969,52.07557969,283.695,283.695,17.895,17.895,282.5662137,282.5662137,283.1300443,283.1300443,284.2588328,284.2588328,hal
